lambda_2,lambda_N,spectral_gap,spectral_radius,avg_degree,degree_variance,max_degree,min_degree,degree_assortativity,avg_path_length,diameter,radius,avg_clustering,transitivity,max_betweenness,max_closeness,max_eigenvector,density,efficiency,modularity,num_nodes,num_edges,r_final
10.899771612014195,91.33675717633854,0.5036331621822754,0.11933609150334343,55.10666666666667,299.1086222222222,90.0,18.0,0.30088952643565153,1.7841610738255034,4.0,0.40625,0.7409900649774891,0.690001463081575,0.021044812336859064,0.7129186602870813,0.1382542447698417,0.3698434004474273,0.3698434004474273,0.0,150.0,4133.0,0.8788772273597502
10.016614316671104,82.0571405873395,2.3668357438423335,0.12206877116330514,52.24,203.60906666666668,80.0,26.0,0.24812308839116898,1.8206711409395973,4.0,0.421875,0.7325049166067474,0.6756037383869758,0.01970815145149448,0.6834862385321101,0.13452783345798053,0.3506040268456376,0.3506040268456376,0.0,150.0,3918.0,0.877079443913197
9.57730114843582,85.40317554345228,2.2864618070492675,0.11214221353587708,52.44,182.2864,84.0,26.0,0.25319463085224875,1.8233557046979865,4.0,0.421875,0.7382835174796025,0.6893673171748038,0.02410395649114537,0.6962616822429907,0.14250477785427965,0.35194630872483224,0.35194630872483224,0.0,150.0,3933.0,0.9050698662738943
8.096856607610375,84.88903764788157,1.3333520731164477,0.09538165152956514,52.4,334.3066666666667,83.0,14.0,0.41891447712033064,1.8485906040268456,4.0,0.390625,0.7236506848431945,0.6887151822085215,0.030871865483092044,0.6866359447004609,0.13545792377060892,0.3516778523489933,0.3516778523489933,0.0,150.0,3930.0,0.8745556842014015
10.395310549809242,83.66892832442328,1.6721618668941929,0.12424338112114687,52.92,182.54026666666667,82.0,27.0,0.22749143729089208,1.8158389261744967,4.0,0.421875,0.7379060944555598,0.6875150731931507,0.030220412524257063,0.6898148148148148,0.1369903150748987,0.35516778523489934,0.35516778523489934,0.0,150.0,3969.0,0.8870343678985508
11.122617449129143,85.55477800920337,2.1613312885282276,0.130005801054532,53.306666666666665,210.27928888888889,84.0,22.0,0.2374018021740485,1.803937360178971,4.0,0.421875,0.7200730029886142,0.6707723228379718,0.026780555744859193,0.6962616822429907,0.13428715893916937,0.3577628635346756,0.3577628635346756,0.0,150.0,3998.0,0.9044529361231565
9.038178662768177,88.53992108267373,0.9279276684326696,0.10208026562762373,53.49333333333333,345.19662222222223,87.0,18.0,0.4053035693832672,1.8266666666666667,4.0,0.390625,0.7426436133839094,0.7021983737362205,0.02413175081283762,0.7061611374407583,0.13681566074697332,0.35901565995525725,0.35901565995525725,0.0,150.0,4012.0,0.8873214233509052
10.3066569571793,87.54718477183418,2.5548007560549024,0.11772688047069188,53.68,208.6042666666667,86.0,27.0,0.22879106897697335,1.7876510067114093,4.0,0.4375,0.7501754722159696,0.6923046523371462,0.033370292651580716,0.7028301886792453,0.13571546697378256,0.36026845637583893,0.36026845637583893,0.0,150.0,4026.0,0.8741791899654554
10.37728789044733,88.47482458493982,1.9499451016423954,0.11729085577880592,53.306666666666665,293.6392888888889,87.0,18.0,0.3031342777542075,1.818165548098434,4.0,0.375,0.7200694601102934,0.6696705531160094,0.016919972076044242,0.7061611374407583,0.13925999336894765,0.3577628635346756,0.3577628635346756,0.0,150.0,3998.0,0.9159893607006018
9.673314055124248,85.51167090196049,0.5508912376448123,0.11312273462899287,52.6,305.5466666666667,84.0,14.0,0.31367644233659836,1.828903803131991,4.0,0.40625,0.7300106314679303,0.6740654721429896,0.01850803854616511,0.6962616822429907,0.13517866260277517,0.3530201342281879,0.3530201342281879,0.0,150.0,3945.0,0.9002216039164905
9.899307003368836,89.32185446999117,1.7995937785908662,0.11082737883251893,54.10666666666667,301.32195555555563,88.0,17.0,0.33121411265890716,1.7980313199105145,4.0,0.40625,0.7325835444306066,0.6854972155258582,0.019080327636538386,0.7095238095238096,0.13792053836500587,0.36313199105145416,0.36313199105145416,0.0,150.0,4058.0,0.8989240197391478
